content_id,title,issue_type,location,suggestion,category,source_status,evidence_required,action
cbt-07563e9b51cc,How to Use Alipay & WeChat Pay in China (2026),事实风险,alipay-wechat-pay-foreigners-guide.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-07563e9b51cc,How to Use Alipay & WeChat Pay in China (2026),事实风险,alipay-wechat-pay-foreigners-guide.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-07563e9b51cc,How to Use Alipay & WeChat Pay in China (2026),事实风险,alipay-wechat-pay-foreigners-guide.md:body,动态事实关键词 'prices'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-07563e9b51cc,How to Use Alipay & WeChat Pay in China (2026),事实风险,alipay-wechat-pay-foreigners-guide.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-07563e9b51cc,How to Use Alipay & WeChat Pay in China (2026),事实风险,alipay-wechat-pay-foreigners-guide.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-07563e9b51cc,How to Use Alipay & WeChat Pay in China (2026),事实风险,alipay-wechat-pay-foreigners-guide.md:body,动态事实关键词 'fees'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,AI幻觉,best-travel-insurance-china.md:L40,"无来源数据: '15,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,AI幻觉,best-travel-insurance-china.md:L42,"无来源数据: '50,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,AI幻觉,best-travel-insurance-china.md:L100,"无来源数据: '250,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,AI幻觉,best-travel-insurance-china.md:L136,"无来源数据: '50,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,AI幻觉,best-travel-insurance-china.md:L149,"无来源数据: '250,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,AI幻觉,best-travel-insurance-china.md:L150,"无来源数据: '100,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,事实风险,best-travel-insurance-china.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,事实风险,best-travel-insurance-china.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,事实风险,best-travel-insurance-china.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,事实风险,best-travel-insurance-china.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,事实风险,best-travel-insurance-china.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,事实风险,best-travel-insurance-china.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,事实风险,best-travel-insurance-china.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-d701fb08eb7b,Best Travel Insurance for China 2026,事实风险,best-travel-insurance-china.md:L148,价格/时间/营业信息: 'Monthly'；需注明更新日期,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-02a3e0d6ed4f,China Airport Transfer Guide (2026): From Airports to City...,事实风险,china-airport-transfer-guide.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-02a3e0d6ed4f,China Airport Transfer Guide (2026): From Airports to City...,事实风险,china-airport-transfer-guide.md:body,动态事实关键词 'costs'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-02a3e0d6ed4f,China Airport Transfer Guide (2026): From Airports to City...,事实风险,china-airport-transfer-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-02a3e0d6ed4f,China Airport Transfer Guide (2026): From Airports to City...,事实风险,china-airport-transfer-guide.md:body,动态事实关键词 'fare'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-02a3e0d6ed4f,China Airport Transfer Guide (2026): From Airports to City...,事实风险,china-airport-transfer-guide.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-02a3e0d6ed4f,China Airport Transfer Guide (2026): From Airports to City...,事实风险,china-airport-transfer-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-02a3e0d6ed4f,China Airport Transfer Guide (2026): From Airports to City...,事实风险,china-airport-transfer-guide.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-244822dc113b,China,事实风险,china-extends-144-hour-visa-free-transit-policy-to-more-countries.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-244822dc113b,China,事实风险,china-extends-144-hour-visa-free-transit-policy-to-more-countries.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-244822dc113b,China,事实风险,china-extends-144-hour-visa-free-transit-policy-to-more-countries.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-244822dc113b,China,事实风险,china-extends-144-hour-visa-free-transit-policy-to-more-countries.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-244822dc113b,China,事实风险,china-extends-144-hour-visa-free-transit-policy-to-more-countries.md:body,动态事实关键词 'rules'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-244822dc113b,China,事实风险,china-extends-144-hour-visa-free-transit-policy-to-more-countries.md:body,动态事实关键词 'immigration'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-244822dc113b,China,事实风险,china-extends-144-hour-visa-free-transit-policy-to-more-countries.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-244822dc113b,China,事实风险,china-extends-144-hour-visa-free-transit-policy-to-more-countries.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-55aef784e6aa,"China Transportation Card Guide (2026): Metro Cards, Transit...",事实风险,china-transportation-card-guide.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-55aef784e6aa,"China Transportation Card Guide (2026): Metro Cards, Transit...",事实风险,china-transportation-card-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-55aef784e6aa,"China Transportation Card Guide (2026): Metro Cards, Transit...",事实风险,china-transportation-card-guide.md:body,动态事实关键词 'costs'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-55aef784e6aa,"China Transportation Card Guide (2026): Metro Cards, Transit...",事实风险,china-transportation-card-guide.md:body,动态事实关键词 'opens'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-55aef784e6aa,"China Transportation Card Guide (2026): Metro Cards, Transit...",事实风险,china-transportation-card-guide.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-55aef784e6aa,"China Transportation Card Guide (2026): Metro Cards, Transit...",事实风险,china-transportation-card-guide.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-55aef784e6aa,"China Transportation Card Guide (2026): Metro Cards, Transit...",事实风险,china-transportation-card-guide.md:body,动态事实关键词 'transit'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-a349eee78670,Internet in China: eSIM vs SIM vs VPN (2026),事实风险,internet-connection-china-esim-vpn-guide.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-a349eee78670,Internet in China: eSIM vs SIM vs VPN (2026),事实风险,internet-connection-china-esim-vpn-guide.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-a349eee78670,Internet in China: eSIM vs SIM vs VPN (2026),事实风险,internet-connection-china-esim-vpn-guide.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-a349eee78670,Internet in China: eSIM vs SIM vs VPN (2026),事实风险,internet-connection-china-esim-vpn-guide.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-a349eee78670,Internet in China: eSIM vs SIM vs VPN (2026),事实风险,internet-connection-china-esim-vpn-guide.md:body,动态事实关键词 'charges'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-a349eee78670,Internet in China: eSIM vs SIM vs VPN (2026),事实风险,internet-connection-china-esim-vpn-guide.md:body,动态事实关键词 'price'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-a349eee78670,Internet in China: eSIM vs SIM vs VPN (2026),事实风险,internet-connection-china-esim-vpn-guide.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-a349eee78670,Internet in China: eSIM vs SIM vs VPN (2026),事实风险,internet-connection-china-esim-vpn-guide.md:body,动态事实关键词 '144-hour'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,AI幻觉,western-sichuan-overland-camping-route.md:L31,"无来源数据: '20,'；标注来源或移除",unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,AI幻觉,western-sichuan-overland-camping-route.md:L42,无来源数据: '280km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,AI幻觉,western-sichuan-overland-camping-route.md:L59,无来源数据: '110km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,AI幻觉,western-sichuan-overland-camping-route.md:L69,无来源数据: '180km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,AI幻觉,western-sichuan-overland-camping-route.md:L84,无来源数据: '200km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,AI幻觉,western-sichuan-overland-camping-route.md:L107,无来源数据: '350km'；标注来源或移除,distances / durations,NO_VERIFIED_SOURCE,官方线路/地图/运营方文档及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,事实风险,western-sichuan-overland-camping-route.md:body,动态事实关键词 'cost'：需核对最新官方信息并注明日期,prices / fees,NO_VERIFIED_SOURCE,官方承运方/场馆/运营方价格页或合作方费率表及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,事实风险,western-sichuan-overland-camping-route.md:body,动态事实关键词 'visa'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,事实风险,western-sichuan-overland-camping-route.md:body,动态事实关键词 'passport'：需核对最新官方信息并注明日期,visa / immigration,NO_VERIFIED_SOURCE,官方政府签证/出入境页面（如中国驻外使领馆、国家移民管理局）及生效日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,事实风险,western-sichuan-overland-camping-route.md:body,动态事实关键词 'policy'：需核对最新官方信息并注明日期,law / regulation,NO_VERIFIED_SOURCE,官方法律法规原文或政府通知及生效日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,事实风险,western-sichuan-overland-camping-route.md:body,动态事实关键词 'hours'：需核对最新官方信息并注明日期,opening hours,NO_VERIFIED_SOURCE,官方场馆/运营方页面及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,事实风险,western-sichuan-overland-camping-route.md:body,动态事实关键词 'high-speed rail'：需核对最新官方信息并注明日期,transportation,NO_VERIFIED_SOURCE,官方运营方/线路页面及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,事实风险,western-sichuan-overland-camping-route.md:L29,价格/时间/营业信息: 'Sunscreen'；需注明更新日期,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
cbt-80f6c218ad94,Western Sichuan Overland Camping Route: 7 Days,事实风险,western-sichuan-overland-camping-route.md:L29,价格/时间/营业信息: 'Sunburn'；需注明更新日期,unclassified,NO_VERIFIED_SOURCE,人工判断所需证据类型及核验日期,VERIFY_OR_REMOVE
